Facebook	Geography	Medium	Name	Twitter_Name	Website	Youtube	source	collection_date
https://www.facebook.com/baycitytimes	MI	Newspapers	Bay City Times	baycitytimes	http://www.mlive.com/bay-city	http://www.youtube.com/user/mlivevideo	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/antrim.review	MI	Newspapers	Antrim Review		http://www.antrimreview.net		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Belleville-Area Independent		http://bellevilleareaindependent.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Benton-Spirit-Community-Newspaper-133829050066431/timeline/	MI	Newspapers	Benton Spirit		http://bentonspiritnews.com		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Berrien Springs Journal Era		http://www.thejournalera.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/bigrapidspioneer	MI	Newspapers	Big Rapids Pioneer	bigrapidsnews	http://news.pioneergroup.com/bigrapidsnews	https://www.youtube.com/user/bigrapidsnews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/BhamEccentric	MI	Newspapers	Birmingham Eccentric	BhmEccentric	http://www.hometownlife.com/news/eccentric-birmingham		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/BirminghamBloomfieldEagle	MI	Newspapers	Birmingham-Bloomfield Eagle	BBEagleNews	http://www.candgnews.com/newspaper/birminghambloomfieldeagle		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Blissfield Advance		http://www.blissfieldadvance.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/bcgazette	MI	Newspapers	Boyne City Gazette	bcgazette	http://www.boynegazette.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Bay-Mills-News/160556167298759	MI	Newspapers	Bay Mills News		http://www.baymillsnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Brooklyn-Exponent/309085142482833	MI	Newspapers	Exponent		http://theexponent.com	http://www.youtube.com/user/BrooklynExponent1	usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Brown City Banner		http://browncitybanner.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/CadillacNews	MI	Newspapers	Cadillac News	CadillacNews	http://www.cadillacnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TuscolaCountyAdvertiserSports	MI	Newspapers	Tuscola County Advertiser		http://www.tuscolatoday.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/casscitychronicle	MI	Newspapers	Cass City Chronicle		http://www.ccchronicle.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Cassopolis-Vigilant/118086918229041	MI	Newspapers	Cassopolis Vigilant	cassopolisnews	http://www.leaderpub.com/category/news/cassopolis-news		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/cedarspringspost	MI	Newspapers	Cedar Springs Post		http://cedarspringspost.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/charlevoix.courier.5	MI	Newspapers	Charlevoix Courier	ChxCourier	http://www.petoskeynews.com/charlevoix		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/CheboyganDailyTribune	MI	Newspapers	Daily Tribune		http://www.cheboygannews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Tri County Citizen	mihomepaper	http://tricountycitizen.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Clare-County-Review/122510184515924	MI	Newspapers	Clare County Review		http://www.clarecountyreview.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ClarkstonNews	MI	Newspapers	Clarkston News		http://clarkstonnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ThumbPrintNews	MI	Newspapers	ThumbPrint News		http://www.thumbprintnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Daily-Reporter/203347083052794	MI	Newspapers	Daily Reporter		http://www.thedailyreporter.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Burton View	mihomepaper	http://burtonview.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Davison Index	mihomepaper	http://davisonindex.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Dearborn Times-Herald		http://downriversundaytimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/DearbornDearborn-Heights-Press-Guide-285476184996788/timeline/	MI	Newspapers	Press and Guide	pressandguide	http://www.pressandguide.com	https://www.youtube.com/user/pressandguidemi	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/CrainsDetroit	MI	Newspapers	Crain's Detroit Business	crainsdetroit	http://www.crainsdetroit.com	https://www.youtube.com/user/CrainsDetroitVideo	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/detroitfreepress	MI	Newspapers	Detroit Free Press	freep	http://www.freep.com	http://www.youtube.com/user/detroitfreepress	usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Detroit Legal News		http://www.legalnews.com/detroit		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/DetroitNews	MI	Newspapers	Detroit News	detroitnews	http://www.detroitnews.com	http://www.youtube.com/user/DetNewsVideo	usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Detroit Telegram		http://www.telegramnews.net		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Gazette van Detroit		http://www.gazettevandetroit.com	https://www.youtube.com/channel/UCLbw78cbCHbNSOAya7dBsnQ	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/la.prensa1	MI	Newspapers	La Prensa		http://www.laprensatoledo.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Latino-Press/209348892466404	MI	Newspapers	Latino Press	LatinoPress	http://www.latinodetroit.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/metrotimes	MI	Newspapers	Metro Times	metrotimes	http://www.metrotimes.com	https://www.youtube.com/channel/UCkhDT0wgMF0Z3g4VaHeGr8w	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/michigan.chronicle	MI	Newspapers	Michigan Chronicle		http://michronicleonline.com	http://www.youtube.com/user/MichiganChronicle	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/DowagiacNews	MI	Newspapers	Daily News	dowagiacnews	http://www.leaderpub.com/category/news/dowagiac-news		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/IndependentNewspaper	MI	Newspapers	Independent		http://dundeeonline.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TheDailyPress	MI	Newspapers	Daily Press	TheDailyPress	http://www.dailypress.net	https://www.youtube.com/user/TheEscanabDailyPress	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/tricountytimes	MI	Newspapers	Tri-County Times	tctimes	http://www.tctimes.com	http://www.youtube.com/user/tctimesnet/videos	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/woodwardtalk	MI	Newspapers	Woodward Talk	WoodwardTalk	http://www.candgnews.com/newspaper/woodwardtalk		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/flintjournal	MI	Newspapers	Flint Journal	flintjournal	http://www.mlive.com/flint	http://www.youtube.com/user/mlivevideo/videos	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/frankenmuthnews	MI	Newspapers	Frankenmuth News		http://www.frankenmuthnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/benzierecordpatriot	MI	Newspapers	Benzie County Record Patriot	recordpatriot	http://news.pioneergroup.com/recordpatriot	https://www.youtube.com/user/recordpatriot	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/fraserclintonchronicle	MI	Newspapers	Fraser-Clinton Township Chronicle	candgnews	http://www.candgnews.com/newspaper/fraserclintonchronicle		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/TimesIndicator/498502143501639	MI	Newspapers	Times Indicator		http://www.timesindicator.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ghtmi	MI	Newspapers	Gaylord Herald Times	speerjt	http://www.petoskeynews.com/gaylord		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Weekly-Choice-140289082675117/timeline/	MI	Newspapers	Weekly Choice		http://www.weeklychoice.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Gladwin-County-Record-Beaverton-Clarion/152453981432026	MI	Newspapers	Gladwin County Record		http://www.gladwinmi.com	http://www.youtube.com/user/recordcounty/videos	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Grand Blanc View	mihomepaper	http://grandblancview.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/GHTribune	MI	Newspapers	Grand Haven Tribune	ghtribune	http://www.grandhaventribune.com	http://www.youtube.com/user/GrandHavenTribune	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/grbusinessjournal	MI	Newspapers	Business Journal	grbj	http://www.grbj.com	http://www.youtube.com/user/grbusinessjournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/grpress	MI	Newspapers	Grand Rapids Press	grpress	http://www.mlive.com/grand-rapids	http://www.youtube.com/user/mlivevideo/videos	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/grtimes	MI	Newspapers	Grand Rapids Times	grtimes	http://www.grtimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/lazocultural	MI	Newspapers	Lazo Cultural		http://lazocultural.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/MiBiz/32340683364	MI	Newspapers	MiBiz	MiBiz	https://mibiz.com	https://www.youtube.com/channel/UCn0gJLjtUsyNV97DTDvL9Tw	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Crawford-County-Avalanche/62660708586	MI	Newspapers	Crawford County Avalanche		http://www.crawfordcountyavalanche.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/thedn	MI	Newspapers	Daily News	greenvilledn	http://thedailynews.cc	http://www.youtube.com/user/GreenvilleDailyNews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/grossepointenewspapergroup	MI	Newspapers	Grosse Pointe News	GPNEWSpaper	http://www.grossepointenews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Harbor-Light-Newspaper/248120896630	MI	Newspapers	Harbor Light News	harborlightnews	http://harborlightnews.com		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Alcona County Review		http://www.alconareview.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Oceanas-Herald-Journal/1472632336305726	MI	Newspapers	Oceana's Herald-Journal	OceanaHJ	http://www.shorelinemedia.net/oceanas_herald_journal		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Hastings-Banner/198333196852079	MI	Newspapers	Hastings Banner		http://hastingsbanner.com		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Hastings Reminder		http://hastingsreminder.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Hillsdale-Daily-News/162691950425441	MI	Newspapers	Daily News	HillsdaleDaily	http://www.hillsdale.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/HollandSentinelNews	MI	Newspapers	Holland Sentinel	hollandsentinel	http://www.hollandsentinel.com	http://www.youtube.com/user/HollandSentinel	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/lsjnews	MI	Newspapers	Holt Community News	LSJNews	http://www.lansingstatejournal.com/news/communities-holt	http://www.youtube.com/user/LansingStateJournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Homer-Index/216936828329499	MI	Newspapers	Homer Index		http://www.homerindex.com	https://www.youtube.com/channel/UCH9gvKM8ArDzEOcYpYchupQ	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/mininggazette	MI	Newspapers	Daily Mining Gazette	TheDMG	http://www.mininggazette.com	http://www.youtube.com/user/MiningGazette	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Resorter	MI	Newspapers	Houghton Lake Resorter		http://www.houghtonlakeresorter.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/livingstondailypress	MI	Newspapers	Daily Press & Argus	livingstondaily	http://www.livingstondaily.com	https://www.youtube.com/user/LivingstonDaily	usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Grand Valley Advance		http://www.mlive.com/grandville		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Tricitytimes	MI	Newspapers	Tri-City Times	TriCityTimes	http://www.tricitytimes-online.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Straitsland-Resorter/151362958210274	MI	Newspapers	Straitsland Resorter		http://www.resorter.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/IoniaSentinelStandard	MI	Newspapers	Ionia Sentinel Standard	IoniaSentStand	http://www.sentinel-standard.com	https://www.youtube.com/user/TheSentinelStandard	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/IronMountainDailyNews	MI	Newspapers	Daily News	imdailynews	http://www.ironmountaindailynews.com	http://www.youtube.com/user/IMDailyNews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Iron-County-Reporter/601015233376307	MI	Newspapers	Iron County Reporter		http://www.ironcountyreporter.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Ironwood-Daily-Globe/302804573164007	MI	Newspapers	Ironwood Daily Globe		http://www.yourdailyglobe.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/gcherald	MI	Newspapers	Gratiot County Herald	GCHeraldsports	http://gcherald.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/JacksonCitizenPatriot	MI	Newspapers	Jackson Citizen Patriot	jacksoncitpat 	http://www.mlive.com/jackson	http://www.youtube.com/user/mlivevideo	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/LegalNewscom/204602300224	MI	Newspapers	Jackson County Legal News		http://www.legalnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/KzooGazette	MI	Newspapers	Kalamazoo Gazette	kzoo_gazette	http://www.mlive.com/kalamazoo	http://www.youtube.com/user/mlivevideo	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/lansesentinel	MI	Newspapers	L'Anse Sentinel		http://www.lansesentinel.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Lake-Orion-Review/79328594935	MI	Newspapers	Lake Orion Review	LakeOrionReview	http://lakeorionreview.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Lakeview-Area-News/249852118429358?rf=121070697950160	MI	Newspapers	Lakeview Area News		http://lakeviewareanewspaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/lsjnews	MI	Newspapers	Lansing State Journal	LSJnews	http://www.lansingstatejournal.com	http://www.youtube.com/user/LansingStateJournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	County Press	mihomepaper	http://thecountypress.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Lapeer Area View	mihomepaper	http://lapeerareaview.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Leelanau-Enterprise/107731979255169	MI	Newspapers	Leelanau Enterprise		http://www.leelanaunews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Montmorency-County-Tribune/183709907185	MI	Newspapers	Montmorency County Tribune		http://www.montmorencytribune.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/OEHometown	MI	Newspapers	Livonia Observer		http://www.hometownlife.com/news/observer-livonia		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Lowell-Ledger/120027594708564	MI	Newspapers	Lowell Ledger		http://lowellbuyersguide.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ludingtondailynews	MI	Newspapers	Ludington Daily News	LudingtonDN	http://www.shorelinemedia.net/ludington_daily_news	http://www.youtube.com/user/downtownludington	usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Town Crier		http://www.mackinacislandnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/MacombTownshipChronicle	MI	Newspapers	Macomb Township Chronicle	macombchronicle	http://www.candgnews.com/macomb		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/MadisonParkNews	MI	Newspapers	Madison-Park News	MadisonParkNews	http://www.candgnews.com/newspaper/madisonparknews		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/manisteenews	MI	Newspapers	Manistee News Advocate	manisteenews	http://news.pioneergroup.com/manisteenews	https://www.youtube.com/user/manisteenews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/PioneerTribune	MI	Newspapers	Pioneer-Tribune	PioneerTribune	http://www.pioneertribune.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/themarionpress	MI	Newspapers	Marion Press		http://www.marion-press.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Mining-Journal/114414031927958	MI	Newspapers	Mining Journal	MiningJournal	http://www.miningjournal.net	http://www.youtube.com/user/TheMiningJournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Ad-visorchronicle/249726268411143?sk=timeline	MI	Newspapers	Advisor & Chronicle		http://advisor-chronicle.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/midlanddailynews	MI	Newspapers	Midland Daily News	mdn 	http://www.ourmidland.com	http://www.youtube.com/user/midlanddailynews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/monroenews	MI	Newspapers	Monroe News	monroenews	http://www.monroenews.com	http://www.youtube.com/user/monroenews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Macomb-Daily/167187400091	MI	Newspapers	Macomb Daily	macombdaily	http://www.macombdaily.com	https://www.youtube.com/user/themacombdaily	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/MPmorningsun	MI	Newspapers	Morning Sun	MPMorningSun	http://www.themorningsun.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/muskegonnews	MI	Newspapers	Muskegon Chronicle	MuskegonChron	http://www.mlive.com/muskegon	http://www.youtube.com/user/mlivevideo	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Voice-Newspapers/109551835742450	MI	Newspapers	Voice		http://www.voicenews.com		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Harbor Country News		http://www.harborcountry-news.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/The-Newberry-News-Inc-126299734089946/	MI	Newspapers	Newberry News		http://www.newberry-news.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/NilesStar	MI	Newspapers	Daily Star	nilesstar	http://www.leaderpub.com/category/news/niles		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/OEHometown	MI	Newspapers	Northville Record		http://www.hometownlife.com/news/hometown-northville		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/OEHometown	MI	Newspapers	Novi News		http://www.hometownlife.com/news/hometown-novi		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Presque-Isle-Newspapers-112568402105188	MI	Newspapers	Onaway Outlook		http://www.piadvance.com/category/local-news/onaway-outlook		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Ontonagon Herald		http://www.ontonagonherald.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Oscoda-Press/144835532281820	MI	Newspapers	Oscoda Press		http://www.iosconews.com/oscoda_press		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Argus-Press/227062489846	MI	Newspapers	Argus-Press Daily		http://www.argus-press.com	http://www.youtube.com/user/arguspress	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/independentnewsgroup	MI	Newspapers	Owosso Independent		http://owossoindependent.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/The-Oxford-Leader-144767178910987	MI	Newspapers	Oxford Leader	theoxfordleader	http://oxfordleader.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/VineyardPressInc	MI	Newspapers	Courier-Leader		http://www.pawpawcourierleader.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/newsreview	MI	Newspapers	Petoskey News-Review	petoskeynews	http://www.petoskeynews.com	http://www.youtube.com/user/PNRnews	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/The-Sun-Times-News-500243043357320/timeline/	MI	Newspapers	Sun Times	SunTimesSports	http://thesuntimesnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/plainwellotsegoue	MI	Newspapers	Plainwell & Otsego Union Enterprise		http://www.allegannews.com/union-enterprise		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Oakland-Press/47899317691	MI	Newspapers	Oakland Press	TheOaklandPress	http://www.theoaklandpress.com	http://www.youtube.com/user/TheOaklandPress	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/thetimesherald	MI	Newspapers	Times Herald	thetimesherald	http://www.thetimesherald.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/theheraldreview	MI	Newspapers	Herald Review	theheraldreview	http://news.pioneergroup.com/heraldreview	https://www.youtube.com/user/theheraldreview	usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	Rockford Squire		http://rockfordsquire.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Presque-Isle-Newspapers/112568402105188	MI	Newspapers	Presque Isle County Advance		http://www.piadvance.com	https://www.youtube.com/user/PIAdvance	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Hudson-Post-Gazette/137437776278484	MI	Newspapers	Hudson Post-Gazette		http://www.hudsonpg.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Roscommon-County-Voice/151627888198258	MI	Newspapers	County Voice		http://roscovoice.com	http://www.youtube.com/user/RoscoVoice	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/rosevilleeastpointeeastsider	MI	Newspapers	Roseville-Eastpointe Eastsider	candgnews	http://www.candgnews.com/newspaper/eastsider		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/RODailyTribune	MI	Newspapers	Daily Tribune	dailytrib	http://www.dailytribune.com	http://www.youtube.com/user/TheDailyTribune	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/RoyalOakReview	MI	Newspapers	Royal Oak Review	RoyalOakReview	http://www.candgnews.com/newspaper/royaloak-review		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/saginawnews	MI	Newspapers	Saginaw News	saginawnews	http://www.mlive.com/saginaw	http://www.youtube.com/user/mlivevideo	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/The-Township-Times/256627627668	MI	Newspapers	Saginaw Township Times		http://www.twptimes.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/stclairshoressentinel	MI	Newspapers	St. Clair Shores Sentinel	SCSSentinel	http://www.candgnews.com/newspaper/stclairshoressentinel		usnpl.com	2018-08-02 14:55:24.612585
	MI	Newspapers	St. Ignace News		http://www.stignacenews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/HeraldPalladium	MI	Newspapers	Herald-Palladium	heraldpalladium	http://www.heraldpalladium.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TheSalinePost/	MI	Newspapers	Saline Post	thesalinepost	http://www.thesalinepost.com	https://www.youtube.com/user/TheSalinePost	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Sanilac County News	mihomepaper	http://sanilaccountynews.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/thecommercialrecord	MI	Newspapers	Saugatuck Commercial Record		http://www.thecommercialrecord.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/SaultEveningNews	MI	Newspapers	Evening News	SooEveningNews	http://www.sooeveningnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ShelbyTwpUticaNews	MI	Newspapers	Shelby-Utica News	shelbyuticanews	http://www.candgnews.com/newspaper/shelbyuticanews		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/South-Haven-Tribune-139047674203	MI	Newspapers	South Haven Tribune		http://southhaventribune.net		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/OEHometown	MI	Newspapers	Southfield Eccentric 		http://www.hometownlife.com/news/eccentric-southfield		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/SouthfieldSun	MI	Newspapers	Southfield Sun	SouthfieldSun	http://www.candgnews.com/newspaper/southfieldsun		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/NewsHeraldMi	MI	Newspapers	News Herald	NewsHeraldMI	http://www.thenewsherald.com	https://www.youtube.com/user/NewsHeraldMI	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ArenacIndependent	MI	Newspapers	Arenac County Independent	ArenacIndy	http://www.arenacindependent.com	http://www.youtube.com/user/ArenacIndependent	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/sterlingheightssentry	MI	Newspapers	Sterling Heights Sentry	SterlingSentry	http://www.candgnews.com/newspaper/sterlingheightssentry		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/SturgisJournal	MI	Newspapers	Sturgis Journal	sturgisnewsroom	http://www.sturgisjournal.com	http://www.youtube.com/user/sturgisjournal	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/ViewNewspaperGroup	MI	Newspapers	Swartz Creek View	mihomepaper	http://swartzcreekview.mihomepaper.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Iosco-County-News-Herald/149023365208449	MI	Newspapers	Iosco County News-Herald		http://www.iosconews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/tecumseh.herald	MI	Newspapers	Tecumseh Herald	TecumsehHerald	http://tecumsehherald.com	http://www.youtube.com/user/tecumsehherald	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Three-Rivers-Commercial-News/138977262808285	MI	Newspapers	Commercial-News	threeriversnews	http://www.threeriversnews.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/pages/Northern-Express/51380552314	MI	Newspapers	Northern Express		http://www.northernexpress.com/michigan		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/tcrecordeagle	MI	Newspapers	Record-Eagle	recordeagle	http://www.record-eagle.com	http://www.youtube.com/user/RecordEagle	usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/Troy-Somerset-Gazette-162436607119092/timeline/	MI	Newspapers	Gazette		https://rrhgazette.com		usnpl.com	2018-08-02 14:55:24.612585
https://www.facebook.com/TroyTimes	MI	Newspapers	Troy Times	TroyTimesCG	http://www.candgnews.com/newspaper/troytimes		usnpl.com	2018-08-02 14:55:24.612585
