city	geo	network	state	station	website	broadcaster	source	collection_date
Abilene	Abilene-Sweetwater	cw	TX	KTXS-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Abilene	Abilene-Sweetwater	abc	TX	KTXS		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Abilene	Abilene-Sweetwater	metv	TX	KTES-LD		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Abilene	Abilene-Sweetwater	metv	TX	KTXS-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	Albany, GA	tbd	GA	WFXL-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	Albany, GA	fox	GA	WFXL	http://www.wfxl.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	Albany, GA	comet	GA	WFXL-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	Albany, GA	charge!	GA	WFXL-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	cbs	NY	WRGB	http://www.cbs6albany.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	tbd	NY	WRGB-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	comet	NY	WRGB-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	stadium	NY	WCWN-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	charge!	NY	WCWN-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	cw	NY	WCWN	http://www.cwalbany.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Albany	AlbanySchenectadyTroy, NY	cbs	NY	WCWN-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	stadium	TX	KVII-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	cw	TX	KVII-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	abc	TX	KVII	http://abc7amarillo.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	comet	TX	KVII-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	stadium	TX	KVIH-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	abc	TX	KVIH	http://abc7amarillo.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	cw	TX	KVIH-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Amarillo	Amarillo, TX	comet	TX	KVIH-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Austin	Austin, TX	telemundo	TX	KEYE-2	http://telemundoaustin.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Austin	Austin, TX	cbs	TX	KEYE	http://www.cbsaustin.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	stadium	CA	KBFX-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	comet	CA	KBFX-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	fox	CA	KBAK-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	tbd	CA	KBFX-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	charge!	CA	KBAK-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	cbs	CA	KBAK	http://bakersfieldnow.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bakersfield	Bakersfield, CA	fox	CA	KBFX	http://www.bakersfieldnow.com/kbfx	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	fox	MD	WBFF	http://www.foxbaltimore.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	cw	MD	WNUV	http://www.cwbaltimore.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	mytv	MD	WBFF-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	temp	MD	WBFF-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	antenna	MD	WNUV-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	tbd	MD	WBFF-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	comet	MD	WNUV-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	tbd	MD	WUTB	http://www.mytvbaltimore.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	charge!	MD	WNUV-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	temp	MD	WUTB-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	temp	MD	WUTB-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Baltimore	Baltimore, MD	temp	MD	WUTB-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	stadium	TX	KBTV-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	cbs	TX	KFDM	http://www.kfdm.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	cw	TX	KFDM-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	charge!	TX	KFDM-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	comet	TX	KBTV-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	tbd	TX	KBTV-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Beaumont	BeaumontPort Arthur, TX	fox	TX	KBTV	http://fox4beaumont.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	mytv	AL	WABM	http://www.wabm68.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	stadium	AL	WBMA-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	charge!	AL	WBMA-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	local	AL	WBMA-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	abc	AL	WBMA	http://www.abc3340.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	local	AL	WABM-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	abc	AL	WABM-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	cw	AL	WDBB	http://www.wtto21.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	comet	AL	WTTO-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	antenna	AL	WTTO-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	cw	AL	WTTO	http://www.wtto21.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	local	AL	WDBB-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	abc	AL	WDBB-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Birmingham	Birmingham, AL	tbd	AL	WTTO-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	tbd	ID	KYUU-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	charge!	ID	KBOI-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	cw	ID	KBOI-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	stadium	ID	KYUU-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	cw	ID	KYUU	http://www.cwtreasurevalley.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	cbs	ID	KBOI	http://www.kboi2.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Boise	Boise, ID	comet	ID	KYUU-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	stadium	NY	WNYO-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	mytv	NY	WNYO	http://www.mytvbuffalo.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	fox	NY	WUTV	http://www.wutv29.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	comet	NY	WNYO-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	charge!	NY	WUTV-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	get	NY	WNYO-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Buffalo	Buffalo, NY	tbd	NY	WUTV-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bozeman	Butte-Bozeman	metv	MT	KTVM-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bozeman	Butte-Bozeman	movies!	MT	KTVM-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bozeman	Butte-Bozeman	nbc	MT	KTVM		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bozeman	Butte-Bozeman	metv	MT	KDBZ-CD-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bozeman	Butte-Bozeman	nbc	MT	KDBZ-CD		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Bozeman	Butte-Bozeman	movies!	MT	KDBZ-CD-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	stadium	IA	KFXA-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	tbd	IA	KFXA-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	cbs	IA	KGAN	http://www.cbs2iowa.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	get	IA	KGAN-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	comet	IA	KGAN-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	charge!	IA	KFXA-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cedar Rapids	Cedar RapidsWaterlooDubuque, IA	fox	IA	KFXA	http://fox28iowa.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	comet	IL	WICD-2	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	tbd	IL	WICD-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	abc	IL	WICD	http://www.wicd15.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	tbd	IL	WICS-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	cw	IL	WBUI	http://www.cw23tv.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	abc	IL	WICS	http://www.wics.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	charge!	IL	WICD-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	fox	IL	WRSP	http://www.foxillinois.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	fox	IL	WCCU	http://www.foxillinois.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	stadium	IL	WBUI-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	thistv	IL	WBUI-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	metv	IL	WCCU-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	antenna	IL	WCCU-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	comet	IL	WICS-2	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	metv	IL	WRSP-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	antenna	IL	WRSP-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Champaign	ChampaignSpringfieldDecatur, IL	charge!	IL	WICS-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	Charleston, SC	abc	SC	WCIV-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	Charleston, SC	metv	SC	WCIV-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	Charleston, SC	mytv	SC	WCIV	http://www.abcnews4.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	stadium	WV	WVAH-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	comet	WV	WVAH-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	fox	WV	WVAH	http://www.wvah.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	antenna	WV	WCHS-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	tbd	WV	WCHS-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	abc	WV	WCHS	http://www.wchstv.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Charleston	CharlestonHuntington, WV	charge!	WV	WCHS-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	tbd	TN	WTVC-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	fox	TN	WTVC-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	abc	TN	WTVC	http://www.foxchattanooga.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	charge!	TN	WFLI-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	mytv	TN	WFLI-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	metv	TN	WFLI-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chattanooga	Chattanooga, TN	cw	TN	WFLI	http://chattanoogacw.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	cozitv	CA	KRVU-LD-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	univision	CA	KRVU-LD-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	univision	CA	KUCO-LP		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	fox	CA	KRCR-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	fox	CA	KCVU		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	abc	CA	KRCR		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	unimas	CA	KKTF-LD		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	cozitv	CA	KCVU-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	movies!	CA	KRCR-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	metv	CA	KRCR-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Chico	Chico-Redding	mytv	CA	KRVU-LD		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	antenna	OH	WSTR-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	mytv	OH	WSTR	http://www.star64.tv	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	cbs	OH	WKRC	http://www.local12.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	comet	OH	WSTR-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	cw	OH	WKRC-2	http://cwcincinnati.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	stadium	OH	WKRC-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Cincinnati	Cincinnati, OH	tbd	OH	WSTR-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	Columbia, SC	comet	SC	WACH-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	Columbia, SC	tbd	SC	WACH-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	Columbia, SC	fox	SC	WACH	http://www.wach.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	Columbia, SC	stadium	SC	WACH-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	ColumbiaJefferson City, MO	comet	MO	KRCG-2	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	ColumbiaJefferson City, MO	tbd	MO	KRCG-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	ColumbiaJefferson City, MO	charge!	MO	KRCG-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbia	ColumbiaJefferson City, MO	cbs	MO	KRCG	http://krcgtv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	stadium	OH	WTTE-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	tbd	OH	WTTE-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	abc	OH	WSYX	http://www.abc6onyourside.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	cw	OH	WWHO	http://www.cwcolumbus.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	mytv/thistv	OH	WSYX-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	antenna	OH	WSYX-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	fox	OH	WTTE	http://www.myfox28columbus.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	charge!	OH	WWHO-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Columbus	Columbus, OH	comet	OH	WWHO-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Corpus Christi	Corpus Christi, TX	temp	TX	KXPX	http://www.sbgi.net	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Corpus Christi	Corpus Christi, TX	fox	TX	KSCC	http://fox38corpuschristi.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Corpus Christi	Corpus Christi, TX	mytv	TX	KSCC-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Corpus Christi	Corpus Christi, TX	tbd	TX	KSCC-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Corpus Christi	Corpus Christi, TX	temp	TX	KTOV	http://www.sbgi.net	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	stadium	OH	WKEF-2	http://mytvdayton.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	abc	OH	WKEF	http://www.abc22now.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	fox	OH	WRGT	http://www.fox45now.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	mytv/thistv	OH	WRGT-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	charge!	OH	WRGT-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	tbd	OH	WKEF-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	comet	OH	WRGT-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Dayton	Dayton, OH	antenna	OH	WKEF-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Des Moines	Des MoinesAmes, IA	charge!	IA	KDSM-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Des Moines	Des MoinesAmes, IA	tbd	IA	KDSM-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Des Moines	Des MoinesAmes, IA	fox	IA	KDSM	http://www.kdsm.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Des Moines	Des MoinesAmes, IA	comet	IA	KDSM-2	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	fox	TX	KFOX	http://www.kfoxtv.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	comet	TX	KFOX-2	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	charge!	TX	KFOX-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	cbs	TX	KDBC	http://www.cbs4local.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	stadium	TX	KFOX-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	tbd	TX	KDBC-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
El Paso	El Paso, TX	metv	TX	KDBC-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	tbd	OR	KCBY-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	cbs	OR	KCBY	http://www.kcby.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	comet	OR	KTCW-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	charge!	OR	KPIC-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	comet	OR	KMTR-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	cw	OR	KTCW-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	cw	OR	KMTR-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	tbd	OR	KVAL-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	nbc	OR	KMCB	http://www.sbgi.net	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	cbs	OR	KVAL	http://www.kval.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	cw	OR	KMCB-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	comet	OR	KMCB-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	nbc	OR	KMTR	http://www.kmtr.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	charge!	OR	KVAL-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	charge!	OR	KCBY-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	nbc	OR	KTCW	http://www.sbgi.net	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	cbs	OR	KPIC	http://www.kpic.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eugene	Eugene, OR	tbd	OR	KPIC-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	metv	CA	KAEF-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	cw	CA	KECA-LD		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	abc	CA	KAEF		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	movies!	CA	KAEF-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	cozitv	CA	KBVU-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	mytv	CA	KECA-LD-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	fox	CA	KBVU		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Eureka	Eureka	univision	CA	KEUV-LP		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	nbc	MI	WEYI	http://nbc25news.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	charge!	MI	WBSF-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	cw	MI	WEYI-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	antenna	MI	WSMH-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	tbd	MI	WEYI-3		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	fox	MI	WSMH	http://www.wsmh.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	stadium	MI	WSMH-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	comet	MI	WSMH-3	http://www.comettv.com/	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	cw	MI	WBSF	http://www.thecw46.com	Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Flint	FlintSaginawBay City, MI	nbc	MI	WBSF-2		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
Myrtle Beach	FlorenceMyrtle Beach, SC	tbd	SC	WPDE-4		Sinclair	sbgi.net	2018-08-02 14:55:24.612585
